id,school_inep_fk
5653,21031460
5654,21031460
5655,21031070
5656,21031070
5657,21031070
5658,21031070
5659,21030782
5660,21030782
5661,21031460
5662,21030782
5663,21273693
5664,21031460
5665,21273693
5671,21216355
5672,21268240
5673,21268240
5677,21031177
5678,21031177
5681,21273693
5690,21031444
5691,21030413
5693,21268240
5694,21268240
5695,21268240
5696,21268240
5697,21268240
5698,21268240
5699,21030413
5700,21031126
5701,21030588
5702,21031126
5703,21030588
5704,21492212
5706,21268240
5707,21268240
5708,21268240
5709,21268240
5716,21031240
5717,21031240
5718,21031240
5732,21492212
5735,21031037
5736,21031185
5737,21031185
5738,21031185
5739,21031185
5741,21492212
5742,21030383
5743,21030383
5744,21030383
5745,21030383
5746,21030383
5747,21030383
5755,21030383
5756,21030383
5757,21030383
5758,21030383
5759,21030383
5764,21030383
5765,21030383
5768,21030790
5769,21030936
5770,21030936
5771,21030790
5772,21030790
5773,21030790
5774,21030790
5775,21030790
5776,21030790
5777,21030790
5778,21030790
5779,21030790
5780,21031037
5781,21031037
5803,21031223
5806,21031223
5820,21263051
5821,21263051
5822,21263051
5823,21263051
5824,21263051
5843,28026047
5844,28026047
5855,21031134
5856,21031134
5857,21031134
5858,21031134
5859,21031134
5860,21031134
5888,21030588
5936,21030995
5937,21030995
5949,21030995
5964,21586675
5965,21586675
5966,21586675
5968,21273677
5969,21273677
5970,21273677
6007,21031037
6013,21257116
6034,21031460
6040,21031460
6046,28026047
6051,28026047
6072,21030790
6073,21030790
6074,21030790
6077,21030790
6095,21030383
6096,21030383
6099,21030383
6100,21030383
6101,21030383
6105,21030995
6106,21030995
6107,21030995
6108,21030995
6109,21030995
6202,21273693
6205,21273693
6214,21273693
6229,21273693
6235,28026047
6241,28026071
6242,28026071
6243,28026071
6247,21492212
6247,28026071
6248,21492212
6248,28026071
6249,21492212
6252,28026047
6253,28026047
6254,28026047
6255,28026047
6256,28026047
6257,28026047
6261,28026080
6262,28026080
6264,21030995
6265,21030995
6266,28026080
6267,28026080
6268,28026080
6269,28026080
6273,21031444
6273,28032071
6274,21031444
6275,21031444
6276,28032071
6278,28032071
6279,28032071
6280,28032071
6281,28032071
6282,21263000
6282,28032071
6283,28032071
6284,28032071
6286,28032071
6288,28026047
6294,28042000
6295,28042000
6296,28042000
6299,28042000
6300,28042000
6301,28042000
6302,28042000
6309,21031185
6318,21030383
6319,21030383
6322,28026144
6323,28026144
6324,28026144
6326,28026144
6327,28026144
6328,28026144
6329,21492212
6329,28026144
6333,21492212
6334,21492212
6335,21492212
6336,21492212
6337,21492212
6341,21031223
6342,28026012
6344,28026012
6345,28026012
6346,28026012
6359,21216355
6374,28026039
6375,28026039
6378,28026039
6382,21030936
6383,21030936
6384,21030936
6384,28026187
6385,28026187
6386,28026187
6387,28026187
6388,28026187
6389,21031444
6407,21031460
6425,21031134
6426,21030995
6432,21031070
6437,21030600
6439,21030600
6440,21030600
6444,21263051
6448,21030863
6449,21263051
6450,21263051
6451,21263051
6452,21263051
6455,21031177
6456,21216355
6456,28042000
6457,21030650
6457,28042000
6458,28042000
6459,21030650
6459,28042000
6460,21216355
6461,21273677
6462,21273677
6463,21273677
6464,21273677
6465,21031460
6466,21031460
6467,21031460
6468,21031037
6469,21031460
6470,21031460
6471,21031460
6472,21030383
6473,21030383
6473,28026071
6474,21030383
6475,21030383
6476,21030383
6477,21030383
6478,21030383
6479,21030383
6480,21030383
6481,21030383
6482,21030383
6483,21030383
6484,21030383
6485,21030383
6486,21031134
6487,21031134
6487,28032837
6488,21031134
6489,21031134
6490,21031134
6492,21031134
6493,21031134
6493,28026039
6494,28026039
6495,28026039
6496,21030383
6497,21031037
6498,21031177
6499,21031037
6501,21030995
6503,21030456
6504,21492212
6505,21492212
6506,21492212
6507,21492212
6508,21492212
6509,21492212
6510,21492212
6512,21492212
6513,21492212
6514,21492212
6515,21492212
6516,21492212
6517,28026012
6524,21031240
6525,21031240
6526,21031240
6528,21030707
6529,21030707
6530,21031070
6531,21030995
6532,21030995
6533,21030995
6534,21030995
6537,21030995
6538,21031070
6539,21031070
6540,21031070
6541,21492247
6542,21492247
6543,21031070
6544,21492247
6545,21030995
6546,21492247
6548,21030995
6549,21492247
6550,21492247
6551,21030995
6553,21030995
6554,21492247
6555,21030995
6556,21030995
6557,21031070
6561,21031118
6562,21031240
6563,21031444
6564,21031444
6565,21492247
6566,21492247
6566,28025970
6567,21031118
6568,21031118
6569,21031118
6570,21031118
6571,21273693
6572,21030790
6573,21030790
6574,21030790
6575,21030790
6576,21030790
6577,21273693
6578,21030790
6579,21273693
6580,21273693
6581,21030790
6582,21030790
6583,21030790
6584,21030790
6585,21030790
6586,21030790
6587,21030790
6588,21030790
6589,21030790
6591,21268240
6592,21268240
6593,21268240
6594,21268240
6595,21268240
6596,21268240
6597,21268240
6598,21268240
6599,21268240
6600,21031053
6602,21263000
6603,21030901
6604,21030707
6606,21030707
6607,21030707
6608,21031185
6609,21031185
6610,21492220
6611,21030588
6612,21492220
6613,21492220
6614,21492220
6615,21492220
