id,school_inep_fk
1245,28015223
1245,32059833
1246,28001826
1246,28015223
1246,28016203
1246,32059833
1247,28001826
1247,28015223
1247,28016203
1247,32059833
1248,28001826
1248,28015223
1248,28016203
1248,32059833
1249,28001826
1249,28016203
1249,32059833
1250,28001826
1250,28016203
1251,28001826
1251,28016203
1251,32059833
1252,28016203
1252,32059930
1253,28016203
1253,32059930
1254,28071425
1255,28071425
1256,28071425
1256,32059930
1257,28071425
1257,32059930
1258,28071425
1259,28071425
1260,28071425
1261,28071425
1261,32059930
1262,28071425
1262,32059930
1263,32059930
1264,28015223
1264,28032233
1265,28015223
1265,28032233
1266,28015223
1266,28032233
1267,28032233
1267,32059930
1268,28032233
1268,32059930
1269,32059930
1270,28071425
1270,32059930
1271,28015134
1271,32059930
1272,32059930
1273,32059930
1275,28015304
1275,32059930
1276,28015304
1277,28015304
1277,32059930
1278,28015304
1278,32059930
1279,28015304
1280,28015304
1281,28015037
1281,28016220
1282,28015037
1283,28015037
1284,28015037
1285,28015037
1286,28015215
1287,28015215
1288,28015215
1288,32059930
1289,28015320
1289,32059930
1290,28015150
1291,28015150
1291,28034139
1292,28015150
1292,28034139
1293,28015150
1293,28034139
1294,28015150
1294,28034139
1294,32069731
1295,28034139
1295,32069731
1296,28034139
1297,28015100
1297,28034139
1297,32069731
1298,28015100
1298,28034139
1298,32069731
1299,28015100
1299,28034139
1299,32069731
1300,28015100
1300,28034139
1300,32069731
1301,28015070
1301,28034139
1302,28015070
1302,28034139
1302,32069731
1303,28026713
1303,28034139
1303,32069731
1304,28026713
1304,28034139
1304,32069731
1305,28026721
1305,28034139
1305,32069731
1306,28002156
1306,28015290
1306,32060521
1307,28002156
1308,28002156
1308,32069731
1309,28002156
1309,28015100
